Empresa,Area,Ubicacion,Descripcion
Florana Farms S.A.,Agricultura / Pesca / Ganaderia,Pichincha,"Grupo Agroindustrial en constante crecimiento, con solidos principios de orden, disciplina y productividad. Busca equipo humano de alto nivel profesional y con deseos de crecimiento."
Tropifrutas S.A.,Agricultura / Pesca / Ganaderia,"Quevedo, Los Rios","Empresa Agroindustrial lider en la elaboracion de pures, jugos y concentrados de frutas tropicales"
Tamboroses S.A,Agricultura / Pesca / Ganaderia,Cotopaxi,Importante empresa Floricola
Paniris s.a,Agricultura / Pesca / Ganaderia,Guayas,Exportadora de cacao.
Terrasana,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa dedicada a la produccion de hortalizas de clima frio organicas y su comercializacion.
TECOPESCA - Tecnica y Comercio de la Pesca,Agricultura / Pesca / Ganaderia,"Jaramijo, Manabi","TECOPESCA se dedica a la actividad pesquera en las fases de procesamiento y comercializacion de productos del mar cumpliendo los requisitos del producto (seguridad, calidad, legalidad, y especificaciones del producto y elaboracion), requisitos legales, y otros aplicables a nuestra actividad, comprometida a minimizar la contaminacion del medio ambiente, desarrollando acciones preventivas destinadas a evitar el: Contrabando, Narcotrafico y Terrorismo, con la conviccion del mejoramiento continuo, buscando satisfacer mejor que los competidores, de manera permanente y plena, las necesidades y expectativas cambiantes de los clientes. Asumiendo el liderazgo en las industrias, obteniendo beneficios que satisfagan a los inversionistas, trabajadores y demas colaboradores."
Platinum Roses,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Plantacion de Rosas
Pronaca - Planta Pifo,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha","PRONACA es el resultado de anos de trabajo, creatividad y constancia. Como empresa procesadora y comercializadora de alimentos y frutas ha alcanzado el reconocimiento por la alta calidad de sus productos que provienen de los sectores: carnico, agroindustrial y acuacultura. Sus actividades tienen su soporte fundamental en las necesidades de sus consumidores y en el compromiso diario de sus colaboradores. La experiencia en el Ecuador, le ha permitido extender sus fronteras con actividades productivas y comerciales hacia Brasil, Colombia, Espana y Estados Unidos. Es una empresa comprometida con el mejoramiento de la calidad de vida de sus consumidores, clientes y colaboradores. Trabaja todos los dias en la elaboracion de productos confiables, ofrece miles de fuentes de trabajo digno y apoya al desarrollo de las zonas rurales del pais. PRONACA es una empresa ecuatoriana, que goza de confianza y aceptacion dentro y fuera del pais. Es una organizacion que contribuye a mejorar la productividad agricola e industrial del Ecuador"
Servigrup Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Samborondon, Guayas","Empresa dedicada a la Pesca Industrial garantizando productos y servicios de excelente calidad, altos volumenes de produccion y el suministro constante de nuestros clientes ."
St. George Farms,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Obtencion - comercializacion de Huevos de Codorniz
HILSEA INVESTMENTS LIMITED,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",EMPRESA LDIER FLORICULTOR CON 25 ANOS DE EXPERIENCIA EN EL MERCADO
maquilas Superiores LQ,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Exportadora de Frutas
Propemar,Agricultura / Pesca / Ganaderia,"Manta, Manabi",Comercializacion de Productos del mar
ALIMENTOS ESPECIALES PROCESADOS C.A. ALEPROCA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","LA EMPRESA SE DEDICA AL AGRICULTURA, TENEMOS AREAS COMO POSTCOSECHA, PLAKTA Y EL CAMPO."
VINSOTEL S.A.,Agricultura / Pesca / Ganaderia,"Santa Elena, Santa Elena","EMPRESA DEDICADA A LA COMERCIALIZACION DE INSUMOS ACUICOLAS, ESTAMOS UBICADOS EN LA PROVINCIA DE SANTA ELENA, EDIFICIO ACUACOMERCIO, DIAGONAL AL MUSEO AMANTES DE SUMPA."
COMPANIA DEL AGRO AGROCONTIL CIA LTDA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","AGROCONTIL CIA. LTDA, somos una empresa que se dedica a la obtencion de registros de libre venta de insumos agricolas (plaguicidas, fertilizantes y afines) en el Ministerio de Agricultura y Ganaderia MAG; tanto en el servicio de Aseguramiento de la calidad del Agro AGROCALIDAD y en la Direccion de Implementacion de Desarrollo Agropecuario DIPA., en el area de registros de fungicidas, insecticidas, nematicidas, herbicidas, fertilizantes, coadyuvantes, enmiendas, bioactivadores, abonos, reguladores de crecimiento, desinfectantes, hidratantes, dispersantes, etc."
Pacificozone S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa que cuenta con mas de 10 anos en la venta de fertilizante y entre otros insumos agricolas para zona del Litoral y parte de Sierra Ecuatoriana.
RIPOLI S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",EMPRESA DEDICADA A PRODUCCION DE CACAO Y ALQUILER DE MAQUINARIA AGRICOLA MINI-EXCAVADORA Y EXCAVADORA
LUCOA,Agricultura / Pesca / Ganaderia,"El Guabo, El Oro",INDUSTRIA AGRARIA
AVICOLA EL PLACER,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua",PRODUCCION DE POLLOS DE ENGORDE
Propalcol S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",EMPRESA ENCARGADA DE AGRICULTURA
Inca's Treasure,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",El mayor misterio del imperio de los Incas se encuentra perdido en los Andes - el escondite de su tesoro.
ROSALTEX S.A.,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha",DEDICADA A EL CULTIVO DE FLORES PARA EXPORTACION EN TABACUNDO ECUADOR
CORPORACION DE FLORICULTORES TABACUNDO,Agricultura / Pesca / Ganaderia,"Pedro Moncayo, Pichincha","EMPRESA VINCULADA AL SECTOR FLORICULTOR DEL CANTON PEDRO MONCAYO, QUE AGREMIOA A VARIAS FLORICOLAS DE TABACUNDO Y CUYA FINALIDAD ES LA DE OFRECER SERVICIOS VARIADOS A SUS SOCIOS"
KOINE S.A.,Agricultura / Pesca / Ganaderia,"Simon Bolivar, Guayas",Somos una empresa dedicada a la produccion y cultivo de Banano. Comercializacion al por mayor y menor de banano. Cuenta con una nomina de 50 trabajadores.
OKROSES S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","La compania OK ROSES S.A. esta ubicada en Poalo, Cotopaxi - Ecuador a una hora al sur de Quito. Estamos cerca al volcan Cotopaxi, pero en una zona segura, de refugio. Nuestra plantacion esta a 3000 m sobre el nivel del mar. La empresa fue fundada en el ano 2008, pero estamos en el negocio floricola desde 1990."
DITOMAEXPORT S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa de exportacion de cualquier bien o servicio enviado a otra parte del mundo, con propositos comerciales; es el trafico legitimo de productos nacionales de un pais para su uso o consumo en el extranjero"
TRABOAR,Agricultura / Pesca / Ganaderia,"Machala, El Oro","PRODUCTORA Y EXPORTADORA DE BANANO ORGANICO, TRABOAR S.A. BARRIO 1ER DE ABRIL ONCEAVA NORTE ENTRE ESTERO HUAYLA Y JUNIN, PRODUCTORA Y EXPORTADORA DE BANANO ORGANICO, TRABOAR S.A. BARRIO 1ER DE ABRIL ONCEAVA NORTE ENTRE ESTERO HUAYLA Y JUNIN"
PAREFER S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","EMPRESA ECUATORIANA DE CAPITAL EXTRANJERO CON MAS DE 10 ANOS DE CREACION, COMERCIALIZADORA Y EXPORTADORA DE PRODUCTOS AGRICOLA CON RESIDENCIA EN LA CIUDAD DE GUAYAQUIL."
AGROSOLUTIONS CIA. LTDA.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",AGROSOLUTIONS CIA. LTDA. somos una empresa productora y exportadora de alimentos congelados. Estamos ubicados en la parroquia de Chavezpamba via San Jose de Minas a 1 h 30min de San Antonio o Calderon. Buscamos Ing. (s) Agronomos con y sin experiencia para cultivo de Frutilla y vegetales
Florana Farms S.A,Agricultura / Pesca / Ganaderia,"Pedro Moncayo, Pichincha","Somos una de las pocas granjas en Ecuador que toma el bienestar de sus clientes como una prioridad por eso nuestras rosas son 80% organicas. Actualmente, ofrecemos mas de 60 variedades super premium de rosas. Estamos constantemente buscando innovar y expandir sus productos para satisfacer las necesidades de nuestros clientes."
Martha Hernandez,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa ecuatoriana productora de insumos populares utilizados ampliamente en diferentes sectores economicos, que desde hace 15 anos comercializa en forma directa."
LATINFLOR S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa agricola productora de flores de verano para mercado local y exportaciones, ubicada en Guayllabamba sector de Chaquibamba con un promedio de 150 empleados"
Seconret,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa productora agricola, dedicada a buscar la excelencia en las actividades que realiza."
MERCALIMSA S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","MERCALIMSA S.A. es la empresa formuladora quimica con mas de 15 anos de trayectoria, especializada en lineas de formulacion y produccion agricola e industrial, contamos con un amplio portafolio de materias primas y personal altamente calificado para el desarrollo de las necesidades que los diferentes mercados requieran."
CULTIVEN.COM,Agricultura / Pesca / Ganaderia,"Salinas, Santa Elena","Empresa dedicada a la investigacion, Desarrollo y mercadeo de semillas a nivel internacional, asesoria agricola a nivel industrial, importacion y venta de insumos agricolas, capacitacion y consultoria empresas dedicadas a la produccion agricola, representacion de multinacionales y generacion de registro, promocion y venta de productos biologico de uso agricola."
AGRIBLOOMS,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","VENTA AL POR MENOR DE FERTILIZANTES, BALANCEADOS Y ABONOS EN ESTABLECIMIENTOS ESPECIALIZADOS. COMERCIALIZACION DEL PRODUCTO EN DIFERENTES PROVINCIAS DEL PAIS."
Globanacia,Agricultura / Pesca / Ganaderia,"Samborondon, Guayas",Globanacia tiene mas de 30 anos de experiencia en el cultivo y comercializacion de platanos. Tenemos nuestras propias plantaciones en Ecuador que nos da el control de toda la cadena de suministro desde Ecuador hasta el cliente final. Este acuerdo de abastecimiento directo garantiza una calidad constante y la continuidad del suministro durante todo el ano.
Pespesca,Agricultura / Pesca / Ganaderia,"Montecristi, Manabi",PESPESCA S.A.
Agropecuaria en el austro,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay",comercializacion al por mayor de productos agroveterinarios
BIOEC SA,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una empresa en desarrollos de productos agricolas y acuicultura en diferentes ciudades del pais. Estamos comenzando nuevos proyectos para realizar exportaciones, nuestro de ambiente de trabajo es muy amistoso y siempre en apoyo del bienestar de los trabajadores."
Bolco s.a.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",venta al por menor de articulos de ferreteria
FERRETERIA Y COMERCIO AGRICOLA NYC,Agricultura / Pesca / Ganaderia,"Ventanas, Los Rios",FERRETERIA
Epicore Ecuador S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Nuestra matriz e instalaciones de produccion estan ubicadas en Eastampton, Nueva Jersey, E.U. Disenamos, desarrollamos y fabricamos productos de biotecnologia y alimentos especializados innovadores y ambientalmente responsables."
Ecosphaira,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa dedicada a la produccion de bioinsumos agricolas y biotecnologia
PILOT S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Pilot S.A. es una empresa dedicada a la produccion de productos naturales en armonia con el ambiente, generando tecnologia basada en la investigacion cientifica para permitir un buen balance entre los aspectos economico, social y ambiental. OKO BCS nos ha certificado como una empresa que cumple con los requerimientos de una compania que practica la produccion organica y sustentable."
Carne Versalle,Agricultura / Pesca / Ganaderia,"General Antonio Elizalde, Guayas",Empresa dedicada a los tipos de corte de carne para la satisfaccion de nuestros clientes
CONSULTORA 'S PYD,Agricultura / Pesca / Ganaderia,"Mejia, Pichincha","Somos una consultora que se necuentra en Desarrollo, nustra compania se encarga de dar soorte a las companias en cuanto al recurso humano que estas necesiten."
Laboratorio Biolab,Agricultura / Pesca / Ganaderia,"La Libertad, Santa Elena",Laboratorio Larvas Camaron
Hacienda Celia Maria,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Actividades de Cultivo de Banano Organico
ECUATORIAN FLOWER,Agricultura / Pesca / Ganaderia,"Pedro Moncayo, Pichincha",PRODUCTORA Y EXPORTADORA DE ROSAS
Hortijardines,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha",Hortijardines es una pequena floricola ubicada en Cayambe.
Inversiones Gati,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",empresa dedicada a la produccion de alimentos
Soluciones Agricolas y forestales,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Actividades agricolas
Virmax Ecuador,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Exportadora de cafe
fertisa,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada a la elaboracion y comercializacion de fertilizantes
Grupo Borja Ulloa,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Venta de palma africana
QUIMICA SAGAL EC,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Quimica Sagal Ecuador, es una empreza dedicada a la comercializacion de productos de la mas alta calidad para el sector Agricola e Industrial."
Inversiones Gati,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",empresa dedicada a la produccion de alimentos
Carne Versalle,Agricultura / Pesca / Ganaderia,"General Antonio Elizalde, Guayas",Empresa dedicada a los tipos de corte de carne para la satisfaccion de nuestros clientes
TROPIPALMA S.A.,Agricultura / Pesca / Ganaderia,"San Lorenzo, Esmeraldas",Empresa Agricola. Produce Palma Africana
ASISERVY,Agricultura / Pesca / Ganaderia,"Jaramijo, Manabi",Empresa enlatadora de atun.
Yurimar } lepidium cia. Ltda,Agricultura / Pesca / Ganaderia,"Guamote, Chimborazo","Se necesits de ingeniero agronomo que viva en riobamba, alausi o guamote."
ASOCIACION DE PRODUCCION AGRICOLA MUNDO VERDE ASOPROMUVE,Agricultura / Pesca / Ganaderia,"Machala, El Oro","Hemos logrado muchos objetivos con la conformacion de la Asociacion de Produccion Agricola Mundo Verde (Asopromuve)"", afirma Marcia Minuche, presidenta de una de las nuevas organizaciones que recibio la personeria juridica de parte del Ministerio de Agricultura Ganaderia, Acuacultura y Pesca (MAGAP)."
CORPORACION GOMEZ,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","La corporacion Gomez es una empresa dedicada a la plantacion del banano, con 20 anos como industria, se ha convertido en una de las empresas mas importantes del Ecuador en cuanto al rubro del banano se refiere. La organizacion se encarga de la plantacion y posterior exportacion del banano y concentra sus operaciones agropecuarias en la provincia de Los Rios, en especial, Vinces y sus alrededores."
AGRICOLA BEAN & CO LA MEJOR BEANMEJOR S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos una Empresa del sector Agricola, con los mas altos estandares de produccion en el Ecuador, establecida en la provincia del Guayas en el sector de via a la costa"
BANAVAN,Agricultura / Pesca / Ganaderia,"Quevedo, Los Rios","Empresa Agricola lider en la produccion de Banano, Palma Aceitera, Maiz , Cacao y Jengibre. Mas de 20 anos en el mercado nos garantizan la confianza con nuestros clientes y proveedores."
Consultores Plantec,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Plantec nacio como pionero en el ano 1990. Fuimos los primeros en seleccion de variedades de rosas en Latinoamerica para cultivos en esta region y representamos a 5 obtentores de rosas.
GINAFRUIT S.A,Agricultura / Pesca / Ganaderia,"Machala, El Oro","Productora y exportadora de Banano, dedicada el comercio exterior en las zonas de El Oro y Los Rios, somos una de las exportadoras mas grandes del pais"
PROVITAMIN,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",SOMOS UNA EMPRESA QUE BRINDA SOLUCIONES DE FABRICACION DE PREMEZCLAS PARA NUTRICION ANIMAL Y ADEMAS SERVICIOS INTEGRALES PARA PLANTAS DE BALANCEADOS Y GRANJAS
EDYPAC AGROINDUSTRIAL,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","EMPRESA DEDICADA AL SERVICIOS DE ANALISIS DE LABORATORIOS ESPECIALIZADOS EN EL AREA DE PRODUCCION AGROINDUSTRIAL. TOMA DE MUESTRAS, INSPECCION DE AREA DE PRODUCCION, ASESORIA IN SITU"
Grupo Quirola,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Agroindustrial, acuicola y presentes en el mercado nacional ecuatoriano desde la epoca del boom bananero, cada dia mejorando e innovando los productos ofrecidos con el sello de garantia."
PESCAEQUIPOS S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Pescaequipos S.A. desde 1982 nos encontramos inmersos en el sector pesquero ecuatoriano , la experiencia nos ha llevado a diversificarnos e innovar hasta convertirnos en lideres de los implementos para la pesca artesanal , industrial y comercial."
DIRECCION DISTRITAL 01D01 PARROQUIAS URBANAS MACHANGARA A BELLAVISTA Y PARROQUIAS RURALES NULTI A SAYAUSI- MAG,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay","Es la institucion rectora del sector agropecuario, encargada de la articulacion de los servicios financieros y no financieros, facilitando el desarrollo de los mercados de servicios no financieros, a traves de la politica publica para la agricultura comercial y la agricultura familiar campesina priorizando los servicios de comercializacion, asociatividad e innovacion, para mejorar las condiciones de vida de la poblacion, garantizando la soberania alimentaria."
KIWA BCS ECUADOR CIA. LTDA,Agricultura / Pesca / Ganaderia,"Riobamba, Chimborazo","KIWA BCS ofrece servicios de inspeccion y certificacion de productos de acuerdo a estandares organicos, buenas practicas agricolas, comercio justo, entre otros."
maribelland 2,Agricultura / Pesca / Ganaderia,---,"Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Lorem Ipsum ha sido el texto de relleno estandar de las industrias desde el ano 1500, cuando un impresor (N. del T. persona que se dedica a la imprenta) desconocido uso una galeria de textos y los mezclo de tal manera que logro hacer un libro de textos especimen. No solo sobrevivio 500 anos, sino que tambien ingreso como texto de relleno en documentos electronicos, quedando esencialmente igual al original. Fue popularizado en los 60s con la creacion de las hojas ""Letraset"", las cuales contenian pasajes de Lorem Ipsum, y mas recientemente con software de autoedicion, como por ejemplo Aldus PageMaker, el cual incluye versiones de Lorem Ipsum."
Organic Blooming S.C.C.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos productores y exportadores de flores con certificacion organica. Tenemos una finca a 35 km al noroccidente de Quito, en la que sembramos nuestros productos desde el 2002."
La Delicia,Agricultura / Pesca / Ganaderia,"Ibarra, Imbabura",empresa que estan en el pais mas de 5 anos en la creacion de proyectos y manejo de recursos bioticos que se encuentran en el norte del Eccuador
Vitaminas y minerales CA,Agricultura / Pesca / Ganaderia,Pichincha,"Elaboracion de premezclas vitaminicas minerales, aditivos nutricionales, sales minerales y aditivos nutricionales para el sector pecuario en general. 20 anios en el mercado."
Kennet C.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Somos una solida empresa con larga trayectoria en el mercado de reconocida marca. Producimos y comercializamos vegetales
Alespalma,Agricultura / Pesca / Ganaderia,"San Lorenzo, Esmeraldas",Espresa Palmicultora
Floricola Kavfot S.A.,Agricultura / Pesca / Ganaderia,Pichincha,Cultivos agricolas: Plantacion y comercializacion de flores
Ferasa,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Camaronera
Florecot S.A,Agricultura / Pesca / Ganaderia,"Cotacachi, Imbabura","Cultivo de flores, incluida la produccion de flores cortadas y capullos."
Danayma,Agricultura / Pesca / Ganaderia,"La Concordia, Esmeraldas",Cultivo y produccion de palma
Autisol s.a.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa Agricola - Ganadera, dedicada a la Importacion de quimicos para la tierra y sistemas de riego, y Exportacion de frutas."
Fertilizantes Bioma,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Produccion y Comercializacion de Fertilizantes Foliares
Expeconsa,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Cultivo de Cacao combinado con Platano
Agrosanalfonso S.A.,Agricultura / Pesca / Ganaderia,Pichincha,Empresa dedicada a la produccion y exportacion de rosas en su estado natural
Agromaps,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","AGROMAPS, empresa lider en digitalizacion y medicion de predios Agricolas con tecnologia satelital."
Finca Los Bancos,Agricultura / Pesca / Ganaderia,"San Miguel De Los Bancos, Pichincha",Finca dedicada a realizar actividades de agricultura y ganaderia ubicada en el noroccidente de Pichincha.
A.G. Monteglan Cia Ltda,Agricultura / Pesca / Ganaderia,"Quininde, Esmeraldas",Empresa dedicada a la produccion de palma africana.Establecida hace 12 anos.Interesada en mejorar la productividad y rendimiento del cultivo.
Agrosotec,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha","Venta de maquinaria, equipos e insumos agropecuarios, Asesoramiento Tecnico, estudios de impacto ambiental, Etc."
Flores y Frutas Florifrut S.A.,Agricultura / Pesca / Ganaderia,Pichincha,"Empresa lider en el sector floricola, ubicada en Tabacundo, con mas de 18 anos de experiencia y con solida presencia en los mercados europeo, ruso y norteamericano."
Expoarom Cia. Ltda.,Agricultura / Pesca / Ganaderia,Pichincha,Cultivo y exportacion de Hortalizas
Grupo Calesa,Agricultura / Pesca / Ganaderia,Extranjero,"Grupo Calesa fue fundado en 1918 y es el grupo agroindustrial mas importante de Panama. Compuesto por ocho empresas cuyas actividades incluyen la produccion, procesamiento y comercializacion de importantes rubros alimenticios, como azucar, arroz y camaron. El grupo tambien se dedica a la ganaderia vacuna y porcina, a la produccion de alimentos para consumo animal, a la produccion de semillas certificadas de arroz, al igual que a la comercializacion de equipos, insumos, materias primas, lineas veterinarias y de agroquimicos, accesorios,etc.. El Grupo Calesa cuenta con mas de 1900 empleados permanentes, monto este que aumenta a 3000 al incluir los trabajadores de temporada. Es un grupo economico solido y con operaciones comerciales en Panama y otros paises del area."
Amazoncar Cia. LTDA.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa importadora y comercializadora de maquinaria agricola.
Corp. Internacional Chia S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una Corporacion que se dedica a la exportacion de CHIA, tenemos entidades en: Argentina, Colombia, Bolivia. Nuestra empresa esta desarrollando empleo en diferentes areas por expasion."
Agrosanalfonso S.A.,Agricultura / Pesca / Ganaderia,Pichincha,Empresa dedicada a la produccion y exportacion de rosas en su estado natural
Finca Los Bancos,Agricultura / Pesca / Ganaderia,"San Miguel De Los Bancos, Pichincha",Finca dedicada a realizar actividades de agricultura y ganaderia ubicada en el noroccidente de Pichincha.
Flores y Frutas Florifrut S.A.,Agricultura / Pesca / Ganaderia,Pichincha,"Empresa lider en el sector floricola, ubicada en Tabacundo, con mas de 18 anos de experiencia y con solida presencia en los mercados europeo, ruso y norteamericano."
Expoarom Cia. Ltda.,Agricultura / Pesca / Ganaderia,Pichincha,Cultivo y exportacion de Hortalizas
Grupo Calesa,Agricultura / Pesca / Ganaderia,Extranjero,"Grupo Calesa fue fundado en 1918 y es el grupo agroindustrial mas importante de Panama. Compuesto por ocho empresas cuyas actividades incluyen la produccion, procesamiento y comercializacion de importantes rubros alimenticios, como azucar, arroz y camaron. El grupo tambien se dedica a la ganaderia vacuna y porcina, a la produccion de alimentos para consumo animal, a la produccion de semillas certificadas de arroz, al igual que a la comercializacion de equipos, insumos, materias primas, lineas veterinarias y de agroquimicos, accesorios,etc.. El Grupo Calesa cuenta con mas de 1900 empleados permanentes, monto este que aumenta a 3000 al incluir los trabajadores de temporada. Es un grupo economico solido y con operaciones comerciales en Panama y otros paises del area."
Amazoncar Cia. LTDA.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa importadora y comercializadora de maquinaria agricola.
Corp. Internacional Chia S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una Corporacion que se dedica a la exportacion de CHIA, tenemos entidades en: Argentina, Colombia, Bolivia. Nuestra empresa esta desarrollando empleo en diferentes areas por expasion."
Guadaproducts,Agricultura / Pesca / Ganaderia,Pichincha,Guadaproducts es una empresa comercializadora de frutas y hortalizas. Se ubica en Checa y ya tiene mas de 10 anos en el mercado. Tiene sus pilares en otra empresa que cultiva diversos productos.
Floraroma S.A.,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha",La empresa Floraroma S.A. se dedica a la Produccion y Comercializacion de Rosas
Magap,Agricultura / Pesca / Ganaderia,"Tulcan, Carchi","Ministerio de Agricultura, Ganaderia, Acuacultura y Pesca"
Door to Door FLowers,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Door to Door Flowers es una empresa agroexportadora especializada en flores frescas cortadas.
Guano Rojo Punta Gruesa S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Importadora y comercializadora de fertilizante organico
Cernyt S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa agricola dediaca a la siembra y cultivo de arroz
Mundo Verde,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","MUNDO VERDE MUV CIA. LTDA es una organizacion 100% organica que presta servicios: Consultoria, asesoria y venta de insumos. Todo esto a nivel: Agricola, Acuicola Industrial, Naviera, Comercial, Domestica, y Seres Humanos."
Multicopec,Agricultura / Pesca / Ganaderia,Pichincha,"Empresa dedicada a la comercializacion de insumos veterinarios orientados en su mayoria al sector avicola, para todo el pais"
Mantejarsa,Agricultura / Pesca / Ganaderia,"Samborondon, Guayas",Empresa de diseno y construccion de jardines
Marabig S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Dedicados a la fabricacion de agroinsumos organicos
Ministerio del Ambiente,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Ministerio del Ambiente del Ecuador
Florisol Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa Floricola con mas de 30 anos de experiencia, ofrece un buen ambiente laboral y estabilidad"
Honey Rose,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha",Cultivar rosas de exportacion
Imetos Ecuador,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Nuevas tecnologias convierten la informacion meteorologica en una potente herramienta de gestion que permite recoger y almacenar los datos especificos y relevantes para el seguimiento de su cultivo que tienen que ver con: * Produccion integrada * Gestion de Riego * Monitoreo y prevencion de enfermedades * Monitoreo del balance diario del agua * Monitoreo del agua en el suelo y del riego * Monitoreo en Silo e invernaderos * Seguimiento del Bienestar animal.
Hilsea Investiments Limited,Agricultura / Pesca / Ganaderia,Pichincha,La Empresa se llama Hilsea Investments Limited es una de las empresa mas grande del pais que se ocupa en la Agricultura y especial mente ala floricultura.
Agicola Santa Carla,Agricultura / Pesca / Ganaderia,"Duran, Guayas",La empresa se dedica ha produccion de Banano y Cacao
"Avicola ""La Chiquita""",Agricultura / Pesca / Ganaderia,"Duran, Guayas","Representar al sector avicola nacional y asegurar su crecimiento, su competitividad, y sostenibilidad, mediante acompanamientos tecnologicos, sanitarios, de inocuidad, capacitacion e investigacion para fortalecer la seguridad alimentaria ecuatoriana y continuar ocupando una posicion institucional con un amplio reconocimiento, que influya en el bienestar del sector avicola ademas de la exploracion de mercados con el fin de ampliar la oferta de productos que satisfagan las necesidades y expectativas de nuestros clientes nacionales."
Provetagro,Agricultura / Pesca / Ganaderia,Pichincha,Comercializacion e Importacion de productos Veterinarios y Agropecuarios.
Laboratorio de insumos veterinarios Guayaquil,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Elaboracion y venta de insumos agricolas y veterinarios
Soprisa S.A.,Agricultura / Pesca / Ganaderia,Guayas,"SOPRISA S.A. es una Exportadora de Banano con 10 anos en el mercado Bananero, nos dedicamos a la exportacion de banano y otras musaceas, nuestro objetivo es tener un personal calificado, unido y de alto rendimiento que nos impulse a ser mejores cada dia para satisfacer los mercados internaciones y poder alcanzar nuestras metas."
